video_id,duration,genre,row_index
rITyv5ChBaQ,21,People &amp; Blogs,535
sNMYlPos5Uk,542,Sports,536
5A0hhsYVO1Q,297,Sports,537
u-TJGdCRt5M,92,Entertainment,538
Chpu86FoLUc,104,Entertainment,539
j1NCiRuUYLo,673,Sports,540
Yd9CXKuimQY,702,Gaming,541
KN734ZY1Z84,751,Autos &amp; Vehicles,542
dE1agPqWbpQ,118,Music,543
LwFiBk7E_UE,986,Entertainment,544
ydiHTpLBIpA,960,Entertainment,545
cMMKWVmlFTI,127,Music,546
3Tse9LgRtZQ,640,Entertainment,547
_A4tedL3uCw,50,News &amp; Politics,548
TXfAh73MeEg,2154,Sports,549
l8Ymvw97MRQ,775,Entertainment,550
FcoQUKe9Q90,102,People &amp; Blogs,551
YPxsMDuzZvQ,61,News &amp; Politics,552
FBwLJWcTBaE,70,Film &amp; Animation,553
398iMIDYHBA,126,Film &amp; Animation,554
1-UcqkQjEPo,338,Entertainment,555
GfVrpgUe0vA,708,Entertainment,556
ORFLCkDyWGg,1019,Science &amp; Technology,557
_jj_-ElKrdM,1075,Pets &amp; Animals,558
jWJfJsLeNq4,246,Music,559
hid7EJkwDNk,772,Science &amp; Technology,560
_yKoFS4mgHI,977,Sports,561
0wurtsQ31TE,474,Education,562
wZHJPPK68wU,942,Sports,563
t8t4lbw6pBE,419,Sports,564
FctRkKGTaxc,112,Music,565
O10tb7s1ja4,585,Comedy,566
m1t1ooj_Em0,925,Entertainment,567
2qnLZ1azPTo,1105,Autos &amp; Vehicles,568
oBOKCRuo2y4,754,Entertainment,569
ozWNPkhqi8o,613,People &amp; Blogs,570
VuUQ5EOeSNs,796,Entertainment,571
4YxOo_o006k,670,Entertainment,572
QcTwbXLMm9c,656,People &amp; Blogs,573
f62hJHSxIq8,290,Sports,574
oVa90i9OKQg,679,Autos &amp; Vehicles,575
_rJYc_k-w84,198,Entertainment,576
5gPJ3r_BXL8,109,Sports,577
_3DHGXgZ-_s,1125,Gaming,578
D_DqABOHDxs,802,Gaming,579
x447ssWQQTY,,,580
D5oWYEfF2BQ,2516,Autos &amp; Vehicles,581
aKpIGZPGLL8,1167,Entertainment,582
R9dbml7hKhM,3313,Sports,583
3olsPmfbkVU,514,Entertainment,584
WY1ptfuqWa8,,,585
Gg7loRJY2jM,133,Sports,586
NkE0AMGzpJY,1274,Entertainment,587
9ZgMQJ29utA,1335,Entertainment,588
vwnyP6979xE,691,Sports,589
L5TXGsIqqdM,596,Sports,590
dU4yD-PIhLA,621,Entertainment,591
y1Ib0LvqCr0,,,592
mwQMHLjmEXY,599,Sports,593
FSehPxS_la8,150,Sports,594
FGTRPM2qmR8,1017,Entertainment,595
y1y_uk3kACs,522,Sports,596
zU6YfDu2EIs,2559,Sports,597
6p5-y7tePOA,460,Sports,598
7S-HvrqsQoY,193,News &amp; Politics,599
cWM4dbUciJw,31,News &amp; Politics,600
EakdmaFfWp8,741,People &amp; Blogs,601
4fSGeKU5Mvw,91,Sports,602
tjXM6u36O98,,,603
xE2f745DICI,114,Sports,604
98ko0O_lR5M,168,Sports,605
zIL7UInPycU,163,Sports,606
7mH-ug3Dgo8,1219,Sports,607
moNsL5OYbC4,148,Sports,608
4rjNpA94ly4,2947,Sports,609
uK-Ad5mS0co,705,People &amp; Blogs,610
avsBb8VDx3M,788,People &amp; Blogs,611
bm7Loy-njio,203,Entertainment,612
ejGvtSVpxVk,785,Entertainment,613
QBa2MSdNG-I,887,News &amp; Politics,614
A5tdgQAZuVY,285,Sports,615
gUy-VCAtHRY,331,Entertainment,616
jQyP-iZTuao,209,Comedy,617
y8XvQNt26KI,393,Education,618
FTU0Yi-_dGM,760,Science &amp; Technology,619
d0oDMXWMs8o,99,Music,620
p842_tazLQg,170,Sports,621
UYEyhB0AGlw,1232,Science &amp; Technology,622
fvOUfgxZnyw,,,623
baJL6bXVJfE,221,Travel &amp; Events,624
QzeJI4iwndw,433,Sports,625
F63Sldex_8I,455,Comedy,626
9TS1euc3DVw,,,627
ANdAEztmFiA,82,Gaming,628
8eNcqqvVyxI,333,Sports,629
BLXyRlsjQBU,737,Entertainment,630
YuCqyvBlcK8,1074,People &amp; Blogs,631
ytN366VCGls,632,Entertainment,632
CsRKOZAu1lc,30,News &amp; Politics,633
Y6_rW3sd71Q,41,Entertainment,634
uUaPFMqwfAk,830,Howto &amp; Style,636
4OnTMAEvQMY,483,Entertainment,637
b4OH3vBANa4,191,Sports,638
qfAx5Rz3wF8,843,People &amp; Blogs,639
bqRJc2Ksrcg,902,People &amp; Blogs,640
Xmd7yQvEqPg,339,Sports,641
mkF7Ep6gygQ,942,Howto &amp; Style,642
qSb_bvqhOVA,1287,Autos &amp; Vehicles,643
0w4Nts7YpHo,601,Entertainment,644
DNuSSCtVW78,801,People &amp; Blogs,645
2FdrUkO_9oU,1132,Comedy,646
JuUgBE1Dw44,1130,Entertainment,647
gWVn4jp6Mgo,1817,People &amp; Blogs,648
aBsvtyygr0g,1250,Entertainment,649
aj3SlTgDrdY,73,Gaming,650
muEW5EwHl08,184,Sports,651
B_Z4_wEs3q0,493,Entertainment,652
Dn4WxSPmTeU,1373,People &amp; Blogs,653
glzGMBdsyW0,214,Sports,654
BXe19AboYL4,611,Comedy,655
OcXbdD_KyDo,344,Film &amp; Animation,656
n9dmPfLOi7I,446,Sports,657
xNqVgmijpZI,11971,Entertainment,658
FowPMxksmcs,2049,Entertainment,659
